score,edge,leg,k_size,max_$,kalshi,poly
0.5,0.048,kalYES+polyNO,500.0,24.0,Will the SILVER close price be above 57.199 US,"Bitcoin above ___ on July 24? | 62,000"
0.5,0.048,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,What price will XRP hit in July? | ↑ 3.00
0.5,0.048,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,What price will XRP hit in July? | ↑ 3.00
0.5,0.048,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,What price will XRP hit in July? | ↑ 2.80
0.5,0.048,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,What price will XRP hit in July? | ↑ 2.80
0.5,0.048,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,What price will XRP hit in July? | ↑ 2.40
0.5,0.048,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,What price will XRP hit in July? | ↑ 2.40
0.5,0.048,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,What price will XRP hit in July? | ↑ 2.20
0.5,0.048,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,What price will XRP hit in July? | ↑ 2.20
0.5,0.048,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,What price will XRP hit in July? | ↓ 0.20
0.5,0.048,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,What price will XRP hit in July? | ↓ 0.20
0.5,0.048,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.399 US,"Ethereum above ___ on July 24? | 2,000"
0.5,0.048,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4067.99 USD,"Ethereum above ___ on July 24? | 2,000"
0.5,0.048,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4063.99 USD,"What will Gold (XAUUSD) hit in July 2026? | ↓ $3,800"
0.5,0.048,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4067.99 USD,"What will Gold (XAUUSD) hit in July 2026? | ↓ $3,600"
0.5,0.048,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.399 US,"Bitcoin above ___ on July 27? | 74,000"
0.5,0.048,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4067.99 USD,"Bitcoin above ___ on July 27? | 74,000"
0.5,0.048,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,"Bitcoin price on July 24? | 56,000-58,000"
0.5,0.048,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,"Bitcoin price on July 24? | 56,000-58,000"
0.5,0.048,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,"Bitcoin price on July 24? | >72,000"
0.5,0.048,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,"Bitcoin price on July 24? | >72,000"
0.5,0.048,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.299 US,"Bitcoin above ___ on July 29? | 72,000"
0.5,0.048,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4065.99 USD,"Bitcoin above ___ on July 29? | 72,000"
0.5,0.048,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.399 US,"Bitcoin above ___ on July 26? | 72,000"
0.5,0.048,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4067.99 USD,"Bitcoin above ___ on July 26? | 72,000"
0.5,0.048,kalYES+polyNO,500.0,24.0,Will the SILVER close price be above 57.149 US,"Ethereum above ___ on July 25? | 1,600"
0.5,0.048,kalYES+polyNO,500.0,24.0,Will the GOLD close price be above 4025.99 USD,"Ethereum above ___ on July 25? | 1,600"
0.5,0.048,kalYES+polyNO,500.0,24.0,Will the SILVER close price be above 57.149 US,"Ethereum above ___ on July 25? | 1,700"
0.5,0.048,kalYES+polyNO,500.0,24.0,Will the GOLD close price be above 4025.99 USD,"Ethereum above ___ on July 25? | 1,700"
0.5,0.048,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.399 US,"Ethereum above ___ on July 25? | 2,100"
0.5,0.048,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4067.99 USD,"Ethereum above ___ on July 25? | 2,100"
0.5,0.048,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,"Khamenei # posts July 17 - July 24, 2026? | 35-39"
0.5,0.048,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,"Khamenei # posts July 17 - July 24, 2026? | 35-39"
0.5,0.048,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,"Khamenei # posts July 17 - July 24, 2026? | 40-44"
0.5,0.048,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,"Khamenei # posts July 17 - July 24, 2026? | 40-44"
0.5,0.048,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.349 US,What price will XRP hit July 20-26? | ↓ 0.60
0.5,0.048,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,"Khamenei # posts July 21 - July 28, 2026? | 55-59"
0.5,0.048,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,"Khamenei # posts July 21 - July 28, 2026? | 55-59"
0.5,0.048,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,Solana price on July 24? | 90-100
0.5,0.048,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,Solana price on July 24? | 90-100
0.5,0.048,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,What price will Dogecoin hit in July? | ↑ 0.15
0.5,0.048,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,What price will Dogecoin hit in July? | ↑ 0.15
0.5,0.048,kalYES+polyNO,500.0,24.0,Will the SILVER close price be above 57.299 US,"Ethereum above ___ on July 28? | 1,700"
0.5,0.048,kalYES+polyNO,500.0,24.0,Will the WTI close price be above 91.09 USD/ba,"Ethereum above ___ on July 28? | 1,700"
0.5,0.048,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,Price of Dozen Eggs in July? | $3.25–$3.50
0.5,0.048,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,Price of Dozen Eggs in July? | $3.25–$3.50
0.5,0.048,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,"OpenAI IPO by...? | July 31, 2026"
0.5,0.048,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,"OpenAI IPO by...? | July 31, 2026"
0.5,0.048,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.299 US,"Bitcoin price on July 27? | 70,000-72,000"
0.5,0.048,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4065.99 USD,"Bitcoin price on July 27? | 70,000-72,000"
0.5,0.048,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,July 2026 Temperature Increase (ºC) | >1.29ºC
0.5,0.048,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,July 2026 Temperature Increase (ºC) | >1.29ºC
0.5,0.048,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.349 US,"Bitcoin price on July 28? | 72,000-74,000"
0.5,0.048,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.199 US,What price will $ANSEM hit in 2026? | ↑ $1
0.5,0.048,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4063.99 USD,What price will $ANSEM hit in 2026? | ↑ $1
0.5,0.048,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 93.79 USD/ba,What price will $ANSEM hit in 2026? | ↑ $1
0.67,0.047,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,"CZ # posts July 17 - July 24, 2026? | 40-59"
0.67,0.047,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,"CZ # posts July 17 - July 24, 2026? | 40-59"
0.67,0.047,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.399 US,XRP price on July 24? | 0.90-1.00
0.67,0.047,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4067.99 USD,XRP price on July 24? | 0.90-1.00
0.67,0.047,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.299 US,XRP price on July 25? | 0.90-1.00
0.67,0.047,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4065.99 USD,XRP price on July 25? | 0.90-1.00
0.67,0.047,kalYES+polyNO,500.0,23.5,Will the SILVER close price be above 57.149 US,XRP above ___ on July 25? | 1.00
0.67,0.047,kalYES+polyNO,500.0,23.5,Will the GOLD close price be above 4025.99 USD,XRP above ___ on July 25? | 1.00
0.67,0.047,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.399 US,XRP above ___ on July 25? | 1.60
0.67,0.047,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4067.99 USD,XRP above ___ on July 25? | 1.60
0.67,0.047,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,Silver (XAGUSD) Up or Down on July 23? | Silver (XAGUSD)
0.67,0.047,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,Silver (XAGUSD) Up or Down on July 23? | Silver (XAGUSD)
0.67,0.047,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.299 US,XRP price on July 28? | 1.30-1.40
0.67,0.047,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4065.99 USD,XRP price on July 28? | 1.30-1.40
0.5,0.047,kalYES+polyNO,500.0,23.5,Will the SILVER close price be above 57.099 US,"Bitcoin above ___ on July 24? | 60,000"
0.5,0.047,kalYES+polyNO,500.0,23.5,Will the SILVER close price be above 57.049 US,"Bitcoin above ___ on July 24? | 60,000"
0.5,0.047,kalYES+polyNO,500.0,23.5,Will the GOLD close price be above 4023.99 USD,"Bitcoin above ___ on July 24? | 60,000"
0.5,0.047,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,"Anthropic IPO by __? | July 31, 2026"
0.5,0.047,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,"Anthropic IPO by __? | July 31, 2026"
0.5,0.047,kalYES+polyNO,500.0,23.5,Will the SILVER close price be above 57.249 US,"Bitcoin above ___ on July 29? | 58,000"
0.5,0.047,kalYES+polyNO,500.0,23.5,Will the GOLD close price be above 4027.99 USD,"Bitcoin above ___ on July 29? | 58,000"
0.5,0.047,kalYES+polyNO,500.0,23.5,Will the GOLD close price be above 4031.99 USD,Will SpaceX (SPCX) close above ___ end of July? | $90
0.5,0.047,kalYES+polyNO,500.0,23.5,Will the WTI close price be above 91.19 USD/ba,Will SpaceX (SPCX) close above ___ end of July? | $90
0.5,0.047,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.399 US,"Bitcoin price on July 26? | 70,000-72,000"
0.5,0.047,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4067.99 USD,"Bitcoin price on July 26? | 70,000-72,000"
0.5,0.047,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.199 US,What price will Hyperliquid hit in 2026? | ↓ 16
0.5,0.047,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4063.99 USD,What price will Hyperliquid hit in 2026? | ↓ 16
0.5,0.047,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 93.79 USD/ba,What price will Hyperliquid hit in 2026? | ↓ 16
0.5,0.047,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.299 US,What will Silver (XAGUSD) hit Week of July 20 2026? | ↓ 
0.5,0.047,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.249 US,"Khamenei # posts July 17 - July 24, 2026? | 25-29"
0.5,0.047,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 93.89 USD/ba,"Khamenei # posts July 17 - July 24, 2026? | 25-29"
0.5,0.047,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.399 US,Solana above ___ on July 27? | 100
0.5,0.047,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4067.99 USD,Solana above ___ on July 27? | 100
0.5,0.047,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.399 US,"Ethereum above ___ on July 27? | 2,300"
0.5,0.047,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4067.99 USD,"Ethereum above ___ on July 27? | 2,300"
0.5,0.047,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,What price will Hyperliquid hit in July? | ↑ 88
0.5,0.047,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,What price will Hyperliquid hit in July? | ↑ 88
0.5,0.047,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.299 US,"Bitcoin price on July 27? | 58,000-60,000"
0.5,0.047,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4065.99 USD,"Bitcoin price on July 27? | 58,000-60,000"
0.5,0.047,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.399 US,"Ethereum above ___ on July 26? | 2,300"
0.5,0.047,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4067.99 USD,"Ethereum above ___ on July 26? | 2,300"
0.5,0.047,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.349 US,"Ethereum price on July 26? | >2,300"
0.5,0.047,kalYES+polyNO,500.0,23.5,Will the SILVER close price be above 57.249 US,"Ethereum above ___ on July 29? | 1,600"
0.5,0.047,kalYES+polyNO,500.0,23.5,Will the GOLD close price be above 4027.99 USD,"Ethereum above ___ on July 29? | 1,600"
0.5,0.047,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,July 2026 Temperature Increase (ºC) | <1.10ºC
0.5,0.047,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,July 2026 Temperature Increase (ºC) | <1.10ºC
0.5,0.047,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4061.99 USD,"Bitcoin price on July 28? | 60,000-62,000"
0.5,0.047,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 93.59 USD/ba,"Bitcoin price on July 28? | 60,000-62,000"
0.5,0.047,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.399 US,What price will Ethena hit in 2026? | ↑ 1.20
0.5,0.047,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4067.99 USD,What price will Ethena hit in 2026? | ↑ 1.20
0.5,0.047,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.299 US,What price will Ethena hit in 2026? | ↑ 1.00
0.5,0.047,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4065.99 USD,What price will Ethena hit in 2026? | ↑ 1.00
0.5,0.047,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.299 US,What price will Ethena hit in 2026? | ↑ 0.80
0.5,0.047,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4065.99 USD,What price will Ethena hit in 2026? | ↑ 0.80
0.5,0.047,kalYES+polyNO,500.0,23.5,Will the SILVER close price be above 57.249 US,Will Meta (META) close above ___ end of July? | $420
0.5,0.047,kalYES+polyNO,500.0,23.5,Will the GOLD close price be above 4027.99 USD,Will Meta (META) close above ___ end of July? | $420
0.67,0.046,kalYES+polyNO,500.0,23.0,Will the SILVER close price be above 57.099 US,XRP above ___ on July 24? | 0.90
0.67,0.046,kalYES+polyNO,500.0,23.0,Will the SILVER close price be above 57.049 US,XRP above ___ on July 24? | 0.90
0.67,0.046,kalYES+polyNO,500.0,23.0,Will the GOLD close price be above 4023.99 USD,XRP above ___ on July 24? | 0.90
0.67,0.046,kalYES+polyNO,500.0,23.0,Will the SILVER close price be above 57.349 US,XRP above ___ on July 27? | 1.00
0.67,0.046,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.399 US,Solana price on July 24? | 60-70
0.67,0.046,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4067.99 USD,Solana price on July 24? | 60-70
0.67,0.046,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.299 US,How many 6.5 or above earthquakes July 20 - July 26? | 3
0.67,0.046,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4065.99 USD,How many 6.5 or above earthquakes July 20 - July 26? | 3
0.67,0.046,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.399 US,XRP price on July 25? | 1.40-1.50
0.67,0.046,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4067.99 USD,XRP price on July 25? | 1.40-1.50
0.67,0.046,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.349 US,Solana above ___ on July 25? | 90
0.5,0.046,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,What price will XRP hit in July? | ↑ 2.00
0.5,0.046,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,What price will XRP hit in July? | ↑ 2.00
0.5,0.046,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.399 US,What price will XRP hit in July? | ↑ 1.60
0.5,0.046,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4067.99 USD,What price will XRP hit in July? | ↑ 1.60
0.5,0.046,kalYES+polyNO,500.0,23.0,Will the SILVER close price be above 57.249 US,"Ethereum above ___ on July 24? | 1,800"
0.5,0.046,kalYES+polyNO,500.0,23.0,Will the GOLD close price be above 4027.99 USD,"Ethereum above ___ on July 24? | 1,800"
0.5,0.046,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.399 US,"Bitcoin above ___ on July 25? | 68,000"
0.5,0.046,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4067.99 USD,"Bitcoin above ___ on July 25? | 68,000"
0.5,0.046,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,"Bitcoin above ___ on July 25? | 70,000"
0.5,0.046,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,"Bitcoin above ___ on July 25? | 70,000"
0.5,0.046,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4067.99 USD,"What will Gold (XAUUSD) hit in July 2026? | ↓ $3,500"
0.5,0.046,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,What price will Solana hit in July? | ↓ 40
0.5,0.046,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,What price will Solana hit in July? | ↓ 40
0.5,0.046,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,"Bitcoin price on July 24? | 58,000-60,000"
0.5,0.046,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,"Bitcoin price on July 24? | 58,000-60,000"
0.5,0.046,kalYES+polyNO,500.0,23.0,Will the GOLD close price be above 4049.99 USD,What price will Solana hit in 2026? | ↓ 60
0.5,0.046,kalYES+polyNO,500.0,23.0,Will the WTI close price be above 92.59 USD/ba,What price will Solana hit in 2026? | ↓ 60
0.5,0.046,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 93.79 USD/ba,WTI Crude Oil (WTI) closes above ___ on July 23? | $95
0.5,0.046,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.299 US,What price will XRP hit July 20-26? | ↓ 1.00
0.5,0.046,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4065.99 USD,What price will XRP hit July 20-26? | ↓ 1.00
0.5,0.046,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,What price will XRP hit July 20-26? | ↓ 0.50
0.5,0.046,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,What price will XRP hit July 20-26? | ↓ 0.50
0.5,0.046,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,What price will XRP hit on July 23? | ↑ 1.35
0.5,0.046,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,What price will XRP hit on July 23? | ↑ 1.35
0.5,0.046,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,What price will XRP hit on July 23? | ↑ 1.30
0.5,0.046,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,What price will XRP hit on July 23? | ↑ 1.30
0.5,0.046,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,What price will XRP hit on July 23? | ↑ 1.25
0.5,0.046,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,What price will XRP hit on July 23? | ↑ 1.25
0.5,0.046,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,What price will XRP hit on July 23? | ↓ 0.95
0.5,0.046,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,What price will XRP hit on July 23? | ↓ 0.95
0.5,0.046,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,What price will XRP hit on July 23? | ↓ 0.90
0.5,0.046,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,What price will XRP hit on July 23? | ↓ 0.90
0.5,0.046,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.349 US,"Zelenskyy # posts July 24 - July 31, 2026? | <20"
0.5,0.046,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.499 US,What price will Dogecoin hit in July? | ↑ 0.20
0.5,0.046,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 58.449 US,What price will Dogecoin hit in July? | ↑ 0.20
